"subject"	"cond"	"rt"	"acc"	"age"
"RV94F-D"	"incongruent"	1287.07870000601	1	72
"RV94F-D"	"congruent"	2450.17129999399	1	72
"RV94F-D"	"verbal"	1229.62510000169	1	72
"RV94F-D"	"neutral"	1460.14820000529	1	72
"RV94F-D"	"incongruent"	1742.19439999759	1	72
"RV94F-D"	"congruent"	2451.96490000188	0	72
"RV94F-D"	"incongruent"	1313.49920000136	0	72
"RV94F-D"	"verbal"	1320.03620000184	1	72
"RV94F-D"	"incongruent"	1137.84059999883	1	72
"RV94F-D"	"neutral"	1669.72709999979	1	72
"RV94F-D"	"congruent"	1462.17560000718	1	72
"RV94F-D"	"verbal"	1544.97339998186	1	72
"RV94F-D"	"neutral"	1209.48140001297	1	72
"RV94F-D"	"incongruent"	2123.55689999461	1	72
"RV94F-D"	"congruent"	1079.61129999161	1	72
"RV94F-D"	"verbal"	1357.68100000918	1	72
"RV94F-D"	"neutral"	1546.85390000045	1	72
"RV94F-D"	"congruent"	919.318599998951	1	72
"RV94F-D"	"incongruent"	1345.56750001013	1	72
"RV94F-D"	"verbal"	1484.21849998832	1	72
"RV94F-D"	"incongruent"	2105.76349999011	0	72
"RV94F-D"	"neutral"	2595.11100000143	1	72
"RV94F-D"	"congruent"	797.545400008559	1	72
"RV94F-D"	"verbal"	1289.2256000042	1	72
"RV94F-D"	"neutral"	1322.07289999723	1	72
"RV94F-D"	"incongruent"	1883.31999999285	1	72
"RV94F-D"	"congruent"	1172.19490000606	1	72
"RV94F-D"	"verbal"	1496.43170000613	1	72
"RV94F-D"	"congruent"	1166.15509998798	1	72
"RV94F-D"	"verbal"	1252.89900000393	1	72
"RV94F-D"	"incongruent"	2536.41140000522	1	72
"RV94F-D"	"neutral"	979.780199989676	1	72
"RV94F-D"	"congruent"	1347.72320000827	1	72
"RV94F-D"	"verbal"	1101.3845000118	1	72
"RV94F-D"	"neutral"	1438.29939998686	1	72
"RV94F-D"	"incongruent"	1405.7486999929	1	72
"RV94F-D"	"congruent"	1853.81570000947	1	72
"RV94F-D"	"verbal"	1030.31980000436	1	72
"RV94F-D"	"neutral"	1184.2811999917	1	72
"RV94F-D"	"congruent"	1343.58159999549	1	72
"RV94F-D"	"incongruent"	2314.94780001044	1	72
"RV94F-D"	"verbal"	1395.97929999232	1	72
"RV94F-D"	"incongruent"	1017.02570000291	1	72
"RV94F-D"	"neutral"	1696.24830000103	1	72
"RV94F-D"	"congruent"	1702.57010000944	1	72
"RV94F-D"	"incongruent"	3332.22429998219	1	72
"RV94F-D"	"verbal"	5051.55150000751	1	72
"RV94F-D"	"neutral"	2970.62100000679	1	72
"RV94F-D"	"congruent"	2453.01409998536	1	72
"RV94F-D"	"neutral"	2350.85240001976	1	72
"RV94F-D"	"incongruent"	2367.35479998589	0	72
"RV94F-D"	"verbal"	1801.70709998906	1	72
"RV94F-D"	"incongruent"	1903.23990002275	0	72
"RV94F-D"	"neutral"	1680.84269998968	1	72
"RV94F-D"	"congruent"	1994.77250000834	1	72
"RV94F-D"	"neutral"	1858.86489999294	1	72
"RV94F-D"	"verbal"	1815.81059999764	1	72
"RV94F-D"	"incongruent"	1864.07850000262	0	72
"RV94F-D"	"verbal"	1956.71439999342	1	72
"RV94F-D"	"congruent"	1908.31950001419	1	72
"RV94F-D"	"neutral"	1628.42169998586	1	72
"RV94F-D"	"incongruent"	1339.34860000014	0	72
"RV94F-D"	"verbal"	1832.89290001988	1	72
"RV94F-D"	"congruent"	1685.52769997716	1	72
"RV94F-D"	"incongruent"	2814.73670001328	0	72
"RV94F-D"	"neutral"	2622.37439998984	1	72
"RV94F-D"	"verbal"	2154.94330000877	1	72
"RV94F-D"	"incongruent"	2327.7432000041	1	72
"RV94F-D"	"neutral"	1849.09739999473	1	72
"RV94F-D"	"verbal"	2114.02330000699	1	72
"RV94F-D"	"congruent"	1651.26260000467	1	72
"RV94F-D"	"incongruent"	2531.76330000162	1	72
"RV94F-D"	"neutral"	1983.19639998674	1	72
"RV94F-D"	"congruent"	2388.40290001035	1	72
"RV94F-D"	"verbal"	1863.77759999037	1	72
"RV94F-D"	"congruent"	2029.29599998891	1	72
"RV94F-D"	"neutral"	1593.03460001945	1	72
"RV94F-D"	"congruent"	1767.46819998324	1	72
"RV94F-D"	"verbal"	1933.64470000565	1	72
"RV94F-D"	"incongruent"	2849.99969999492	1	72
"RV94F-D"	"verbal"	2231.42990002036	1	72
"RV94F-D"	"neutral"	2102.14729999006	1	72
"RV94F-D"	"congruent"	1828.3233999908	1	72
"RV94F-D"	"neutral"	1521.87070000172	1	72
"RV94F-D"	"incongruent"	2654.42410001159	1	72
"RV94F-D"	"verbal"	2258.56319999695	1	72
"RV94F-D"	"incongruent"	2453.46660000086	1	72
"RV94F-D"	"congruent"	2269.8491999954	1	72
"RV94F-D"	"neutral"	1531.62700000405	1	72
"RV94F-D"	"verbal"	1877.11529998481	1	72
"RV94F-D"	"neutral"	1662.61710001528	1	72
"RV94F-D"	"incongruent"	1746.04950000346	0	72
"RV94F-D"	"congruent"	1712.17999999225	1	72
"RV94F-D"	"verbal"	1742.16459999979	1	72
"RV94F-D"	"incongruent"	1393.8125	0	72
"RV94F-D"	"neutral"	1457.94949999452	1	72
"RV94F-D"	"congruent"	2056.42870000005	1	72
"RV94F-D"	"incongruent"	1592.5435000062	0	72
"RV94F-D"	"congruent"	1758.76520000398	1	72
"RV94F-D"	"incongruent"	1963.66699999571	0	72
"RV94F-D"	"neutral"	1672.83940000832	1	72
"RV94F-D"	"congruent"	1645.6357999891	1	72
"RV94F-D"	"neutral"	1402.90410000086	1	72
"RV94F-D"	"verbal"	1597.07310000062	1	72
"RV94F-D"	"incongruent"	3538.66040000319	1	72
"RV94F-D"	"verbal"	2573.03789998591	1	72
"RV94F-D"	"congruent"	2185.63400000334	1	72
"RV94F-D"	"neutral"	2022.70340001583	1	72
"RV94F-D"	"reading"	1726.86770001054	1	72
"RV94F-D"	"reading"	1520.70210000873	1	72
"RV94F-D"	"reading"	1352.43670000136	1	72
"RV94F-D"	"reading"	1835.96649999917	1	72
"RV94F-D"	"reading"	1452.49019999802	1	72
"RV94F-D"	"reading"	1616.8927000016	1	72
"RV94F-D"	"reading"	1835.00319999456	1	72
"RV94F-D"	"reading"	1699.78059999645	1	72
"RV94F-D"	"reading"	1787.32410000265	1	72
"RV94F-D"	"reading"	1607.51039999723	1	72
"RV94F-D"	"reading"	1623.25389999151	1	72
"RV94F-D"	"reading"	1745.0068000108	1	72
"RV94F-D"	"reading"	1695.02369999886	1	72
"RV94F-D"	"reading"	1647.69720000029	1	72
"RV94F-D"	"reading"	1620.10080000758	1	72
"RV94F-D"	"reading"	1703.87589998543	1	72
"RV94F-D"	"reading"	1801.73980000615	1	72
"RV94F-D"	"reading"	2211.38840000331	1	72
"RV94F-D"	"reading"	1621.16329999268	1	72
"RV94F-D"	"reading"	1673.82999999821	1	72
"RV94F-D"	"reading"	2243.71510000527	1	72
"RV94F-D"	"reading"	2127.9265999943	1	72
"RV94F-D"	"reading"	2071.38140000403	1	72
"RV94F-D"	"reading"	2110.61450000107	1	72
"RV94F-D"	"reading"	2078.56490001082	1	72
"RV94F-D"	"reading"	1928.56829999387	1	72
"RV94F-D"	"reading"	1849.96429999173	1	72
"RV94F-D"	"reading"	1744.21240000427	1	72
"RV94F-D"	"reading"	2094.76060001552	1	72
"RV94F-D"	"reading"	1737.82379998267	1	72
"RV94F-D"	"reading"	1728.35160000622	1	72
"RV94F-D"	"reading"	1733.95610000193	1	72
"RV94F-D"	"reading"	2041.48159998655	1	72
"RV94F-D"	"reading"	1938.24670000374	1	72
"RV94F-D"	"reading"	2079.71670000255	1	72
"RV94F-D"	"reading"	2095.70350001752	1	72
"RV94F-D"	"reading"	1941.71649998426	1	72
"RV94F-D"	"reading"	1809.63009999692	1	72
"RV94F-D"	"reading"	1780.41899999976	1	72
"RV94F-D"	"reading"	1166.02899999917	1	72
"RV94F-D"	"reading"	2071.29090000689	1	72
"RV94F-D"	"reading"	1675.27509999275	1	72
"RV94F-D"	"reading"	1490.92190000415	1	72
"RV94F-D"	"reading"	1512.32720001042	1	72
"RV94F-D"	"reading"	1769.78569997847	1	72
"RV94F-D"	"reading"	2253.70980001986	1	72
"RV94F-D"	"reading"	2091.61609999835	1	72
"RV94F-D"	"reading"	2630.23119999468	0	72
"RV94F-D"	"reading"	2154.37319999933	1	72
"RV94F-D"	"reading"	1981.58930000663	1	72
"RV94F-D"	"reading"	1955.01260000467	1	72
"RV94F-D"	"reading"	1900.0312999934	1	72
"RV94F-D"	"reading"	1941.75990000367	1	72
"RV94F-D"	"reading"	1936.71750000119	1	72
"RV94F-D"	"reading"	1837.56099998951	1	72
"RV94F-D"	"reading"	1734.25790001452	1	72
"RV94F-D"	"reading"	1754.9795999825	1	72
"RV94F-D"	"reading"	1991.94269999862	1	72
"RV94F-D"	"reading"	1798.79560001194	1	72
"RV94F-D"	"reading"	1955.53409999609	1	72
"RV94F-D"	"reading"	1703.20469999313	1	72
"RV94F-D"	"reading"	1678.52560000122	1	72
"RV94F-D"	"reading"	1606.17910000682	1	72
"RV94F-C"	"neutral"	618.307999998331	1	46
"RV94F-C"	"verbal"	1017.12180000544	1	46
"RV94F-C"	"incongruent"	1101.6345000118	1	46
"RV94F-C"	"congruent"	1872.10449998081	1	46
"RV94F-C"	"incongruent"	1244.6291000098	0	46
"RV94F-C"	"neutral"	2487.4292999953	1	46
"RV94F-C"	"verbal"	1226.74310000241	1	46
"RV94F-C"	"congruent"	1050.33210000396	1	46
"RV94F-C"	"verbal"	1669.69110000134	1	46
"RV94F-C"	"incongruent"	804.858300000429	1	46
"RV94F-C"	"neutral"	2446.91369999945	1	46
"RV94F-C"	"congruent"	1107.66210000217	1	46
"RV94F-C"	"verbal"	2236.84279999137	1	46
"RV94F-C"	"incongruent"	1661.48770001531	1	46
"RV94F-C"	"neutral"	685.778599992394	1	46
"RV94F-C"	"congruent"	1972.85789999366	1	46
"RV94F-C"	"verbal"	521.286699995399	1	46
"RV94F-C"	"incongruent"	1564.27510000765	0	46
"RV94F-C"	"congruent"	3533.53649999201	0	46
"RV94F-C"	"verbal"	1162.20419999957	1	46
"RV94F-C"	"neutral"	928.643399998546	1	46
"RV94F-C"	"incongruent"	625.236499994993	1	46
"RV94F-C"	"congruent"	1053.33960001171	0	46
"RV94F-C"	"incongruent"	1676.79629999399	0	46
"RV94F-C"	"verbal"	1248.74490000308	1	46
"RV94F-C"	"incongruent"	1870.1466999948	1	46
"RV94F-C"	"neutral"	1223.1767000109	1	46
"RV94F-C"	"congruent"	928.433099985123	1	46
"RV94F-C"	"verbal"	2070.63340000808	1	46
"RV94F-C"	"neutral"	857.184699997306	1	46
"RV94F-C"	"incongruent"	1278.68469999731	1	46
"RV94F-C"	"congruent"	1071.53199999034	1	46
"RV94F-C"	"verbal"	1030.45180000365	1	46
"RV94F-C"	"neutral"	720.037200003862	1	46
"RV94F-C"	"congruent"	845.913200005889	1	46
"RV94F-C"	"incongruent"	625.377300009131	1	46
"RV94F-C"	"verbal"	1393.75419998169	1	46
"RV94F-C"	"incongruent"	1835.82420000434	1	46
"RV94F-C"	"neutral"	655.5367000103	0	46
"RV94F-C"	"congruent"	1609.25099998713	1	46
"RV94F-C"	"verbal"	803.478900000453	1	46
"RV94F-C"	"neutral"	2573.10590000451	1	46
"RV94F-C"	"incongruent"	1508.38480000198	1	46
"RV94F-C"	"congruent"	588.263899996877	1	46
"RV94F-C"	"verbal"	1261.90280000865	1	46
"RV94F-C"	"congruent"	1145.99219998717	1	46
"RV94F-C"	"verbal"	1484.50390000641	1	46
"RV94F-C"	"incongruent"	687.726400002837	1	46
"RV94F-C"	"neutral"	1594.2268999964	1	46
"RV94F-C"	"congruent"	1310.92330001295	1	46
"RV94F-C"	"verbal"	1292.73209998012	1	46
"RV94F-C"	"neutral"	752.630800008774	1	46
"RV94F-C"	"incongruent"	1278.00640000403	1	46
"RV94F-C"	"congruent"	765.270999997854	1	46
"RV94F-C"	"verbal"	666.557999998331	1	46
"RV94F-C"	"neutral"	826.888099998236	1	46
"RV94F-C"	"congruent"	999.095500007272	1	46
"RV94F-C"	"incongruent"	893.216799989343	1	46
"RV94F-C"	"verbal"	1332.29100000858	1	46
"RV94F-C"	"incongruent"	2310.02239999175	1	46
"RV94F-C"	"neutral"	1273.03720000386	1	46
"RV94F-C"	"congruent"	657.561700001359	1	46
"RV94F-C"	"incongruent"	1067.43760000169	1	46
"RV94F-C"	"verbal"	776.418400004506	1	46
"RV94F-C"	"neutral"	715.665199995041	1	46
"RV94F-C"	"congruent"	958.870800003409	1	46
"RV94F-C"	"neutral"	779.433400005102	1	46
"RV94F-C"	"incongruent"	2223.61379998922	1	46
"RV94F-C"	"verbal"	1215.62049999833	1	46
"RV94F-C"	"incongruent"	1225.45459999144	1	46
"RV94F-C"	"neutral"	1305.0286000073	1	46
"RV94F-C"	"congruent"	1148.13430000842	1	46
"RV94F-C"	"neutral"	805.062600001693	1	46
"RV94F-C"	"verbal"	973.851999983191	1	46
"RV94F-C"	"incongruent"	2399.362800017	1	46
"RV94F-C"	"verbal"	2128.8694999963	1	46
"RV94F-C"	"congruent"	788.43710000813	1	46
"RV94F-C"	"neutral"	685.988099992275	1	46
"RV94F-C"	"incongruent"	1525.56589999795	1	46
"RV94F-C"	"verbal"	1402.83129999042	1	46
"RV94F-C"	"congruent"	647.505999997258	1	46
"RV94F-C"	"incongruent"	1600.23030000925	1	46
"RV94F-C"	"neutral"	712.833100005984	1	46
"RV94F-C"	"verbal"	1227.71989999712	1	46
"RV94F-C"	"incongruent"	2158.32039999962	1	46
"RV94F-C"	"neutral"	1378.59300000966	1	46
"RV94F-C"	"verbal"	1360.52610000968	1	46
"RV94F-C"	"congruent"	1440.05539998412	1	46
"RV94F-C"	"incongruent"	1972.82569999993	1	46
"RV94F-C"	"neutral"	562.907900005579	1	46
"RV94F-C"	"congruent"	1365.58570000529	1	46
"RV94F-C"	"verbal"	573.928399994969	1	46
"RV94F-C"	"congruent"	614.339599996805	1	46
"RV94F-C"	"neutral"	3261.83190000057	1	46
"RV94F-C"	"congruent"	841.889200001955	1	46
"RV94F-C"	"verbal"	777.487000003457	1	46
"RV94F-C"	"incongruent"	1218.45360000432	1	46
"RV94F-C"	"verbal"	1699.90880000591	1	46
"RV94F-C"	"neutral"	1045.44789998233	1	46
"RV94F-C"	"congruent"	1168.2038000077	1	46
"RV94F-C"	"neutral"	782.459600001574	1	46
"RV94F-C"	"incongruent"	2200.28199999034	1	46
"RV94F-C"	"verbal"	1165.16470001638	1	46
"RV94F-C"	"incongruent"	790.435099989176	1	46
"RV94F-C"	"congruent"	3061.32649999857	1	46
"RV94F-C"	"neutral"	873.310000002384	1	46
"RV94F-C"	"verbal"	1594.09460000694	1	46
"RV94F-C"	"neutral"	1224.49359999597	1	46
"RV94F-C"	"incongruent"	777.614500001073	1	46
"RV94F-C"	"congruent"	1137.98849999905	1	46
"RV94F-C"	"verbal"	640.294399991632	1	46
"RV94F-C"	"incongruent"	1306.28760001063	1	46
"RV94F-C"	"neutral"	1267.77140000463	1	46
"RV94F-C"	"congruent"	719.211099997163	1	46
"RV94F-C"	"incongruent"	1657.32760000229	1	46
"RV94F-C"	"congruent"	1606.42439998686	1	46
"RV94F-C"	"incongruent"	960.729100003839	1	46
"RV94F-C"	"neutral"	651.46590000391	1	46
"RV94F-C"	"congruent"	1207.37049999833	1	46
"RV94F-C"	"neutral"	1112.73389999568	1	46
"RV94F-C"	"verbal"	1546.01600000262	1	46
"RV94F-C"	"incongruent"	599.168699994683	1	46
"RV94F-C"	"verbal"	1207.32050000131	1	46
"RV94F-C"	"congruent"	1290.19400000572	1	46
"RV94F-C"	"neutral"	758.256699994206	1	46
"RV94F-C"	"reading"	1756.32029999793	1	46
"RV94F-C"	"reading"	646.408399999142	1	46
"RV94F-C"	"reading"	623.15569999814	1	46
"RV94F-C"	"reading"	1569.89980000257	1	46
"RV94F-C"	"reading"	855.055000007153	1	46
"RV94F-C"	"reading"	519.583099991083	1	46
"RV94F-C"	"reading"	593.403300002217	1	46
"RV94F-C"	"reading"	1831.89440000057	1	46
"RV94F-C"	"reading"	898.202299997211	1	46
"RV94F-C"	"reading"	916.34129999578	1	46
"RV94F-C"	"reading"	1124.85629999638	1	46
"RV94F-C"	"reading"	1362.55810001493	1	46
"RV94F-C"	"reading"	1154.21379998326	1	46
"RV94F-C"	"reading"	1726.12540000677	1	46
"RV94F-C"	"reading"	830.719899997115	1	46
"RV94F-C"	"reading"	805.273900002241	1	46
"RV94F-C"	"reading"	996.255899995565	1	46
"RV94F-C"	"reading"	1209.60040000081	1	46
"RV94F-C"	"reading"	1295.98130001128	1	46
"RV94F-C"	"reading"	1031.26919999719	1	46
"RV94F-C"	"reading"	885.944999992847	1	46
"RV94F-C"	"reading"	1402.88210000098	1	46
"RV94F-C"	"reading"	1003.14050000906	1	46
"RV94F-C"	"reading"	653.43520000577	1	46
"RV94F-C"	"reading"	1921.6290999949	1	46
"RV94F-C"	"reading"	1528.75720000267	1	46
"RV94F-C"	"reading"	827.625100001693	1	46
"RV94F-C"	"reading"	703.972499996424	1	46
"RV94F-C"	"reading"	1881.18819999695	1	46
"RV94F-C"	"reading"	900.317699998617	1	46
"RV94F-C"	"reading"	685.713400006294	1	46
"RV94F-C"	"reading"	893.275999993086	1	46
"RV94F-C"	"reading"	868.029300004244	1	46
"RV94F-C"	"reading"	976.912699997425	1	46
"RV94F-C"	"reading"	1297.0150000006	1	46
"RV94F-C"	"reading"	553.930200010538	1	46
"RV94F-C"	"reading"	1523.75859999657	1	46
"RV94F-C"	"reading"	1296.02150000632	1	46
"RV94F-C"	"reading"	952.53869998455	1	46
"RV94F-C"	"reading"	2793.61329999566	1	46
"RV94F-C"	"reading"	929.47990000248	1	46
"RV94F-C"	"reading"	1228.76299999654	1	46
"RV94F-C"	"reading"	883.063999995589	1	46
"RV94F-C"	"reading"	828.004400014877	1	46
"RV94F-C"	"reading"	790.459399983287	1	46
"RV94F-C"	"reading"	1060.25910001993	1	46
"RV94F-C"	"reading"	855.991399988532	1	46
"RV94F-C"	"reading"	1477.3506000042	1	46
"RV94F-C"	"reading"	1223.5937999934	1	46
"RV94F-C"	"reading"	561.915200009942	1	46
"RV94F-C"	"reading"	817.850599989295	1	46
"RV94F-C"	"reading"	857.9049000144	1	46
"RV94F-C"	"reading"	1984.21280001104	1	46
"RV94F-C"	"reading"	2780.26279999316	1	46
"RV94F-C"	"reading"	612.312099993229	1	46
"RV94F-C"	"reading"	787.480900004506	1	46
"RV94F-C"	"reading"	1495.49079999328	1	46
"RV94F-C"	"reading"	1568.85810001194	1	46
"RV94F-C"	"reading"	3241.76420000196	1	46
"RV94F-C"	"reading"	526.627100005746	1	46
"RXTNA-C"	"neutral"	2992.83339999989	1	49
"RXTNA-C"	"verbal"	1336.74920000136	1	49
"RXTNA-C"	"incongruent"	1731.90049999952	1	49
"RXTNA-C"	"congruent"	1135.90650000051	1	49
"RXTNA-C"	"incongruent"	1421.95639999956	1	49
"RXTNA-C"	"neutral"	3566.77639999799	1	49
"RXTNA-C"	"verbal"	1015.8769000005	1	49
"RXTNA-C"	"congruent"	1634.66380000114	1	49
"RXTNA-C"	"verbal"	1479.56640000083	1	49
"RXTNA-C"	"incongruent"	1857.73059999943	0	49
"RXTNA-C"	"neutral"	3451.83919999935	1	49
"RXTNA-C"	"congruent"	1047.47450000048	1	49
"RXTNA-C"	"verbal"	1237.31340000033	1	49
"RXTNA-C"	"incongruent"	1165.63379999809	1	49
"RXTNA-C"	"neutral"	1141.25060000271	1	49
"RXTNA-C"	"congruent"	1770.21009999886	1	49
"RXTNA-C"	"verbal"	1980.85510000028	1	49
"RXTNA-C"	"neutral"	1472.40899999999	1	49
"RXTNA-C"	"incongruent"	1175.24829999916	1	49
"RXTNA-C"	"congruent"	1097.93250000104	1	49
"RXTNA-C"	"verbal"	1027.80769999884	1	49
"RXTNA-C"	"neutral"	1757.79989999905	0	49
"RXTNA-C"	"incongruent"	4343.73580000177	1	49
"RXTNA-C"	"congruent"	2791.15890000015	0	49
"RXTNA-C"	"incongruent"	2649.97009999864	0	49
"RXTNA-C"	"verbal"	2873.55860000104	1	49
"RXTNA-C"	"incongruent"	2238.5856999997	1	49
"RXTNA-C"	"neutral"	2000.67700000107	1	49
"RXTNA-C"	"congruent"	850.140399999917	1	49
"RXTNA-C"	"verbal"	1074.433699999	1	49
"RXTNA-C"	"neutral"	899.441600000486	1	49
"RXTNA-C"	"incongruent"	1496.69600000046	1	49
"RXTNA-C"	"congruent"	892.261600000784	1	49
"RXTNA-C"	"verbal"	1055.46709999815	1	49
"RXTNA-C"	"neutral"	818.783900000155	1	49
"RXTNA-C"	"congruent"	1507.39049999975	1	49
"RXTNA-C"	"incongruent"	939.379700001329	1	49
"RXTNA-C"	"verbal"	867.387199999765	1	49
"RXTNA-C"	"incongruent"	2109.67399999872	1	49
"RXTNA-C"	"neutral"	855.561000000685	1	49
"RXTNA-C"	"congruent"	1021.58990000002	1	49
"RXTNA-C"	"verbal"	1024.39299999923	1	49
"RXTNA-C"	"neutral"	1627.31240000017	1	49
"RXTNA-C"	"incongruent"	782.25190000236	1	49
"RXTNA-C"	"congruent"	664.889999996871	1	49
"RXTNA-C"	"verbal"	1175.0615000017	1	49
"RXTNA-C"	"congruent"	718.610899999738	1	49
"RXTNA-C"	"verbal"	1073.56279999949	1	49
"RXTNA-C"	"incongruent"	851.508200000972	1	49
"RXTNA-C"	"neutral"	1735.70889999904	1	49
"RXTNA-C"	"congruent"	973.071000000462	1	49
"RXTNA-C"	"verbal"	1275.63230000064	1	49
"RXTNA-C"	"neutral"	1096.19099999964	1	49
"RXTNA-C"	"incongruent"	1437.77219999954	1	49
"RXTNA-C"	"congruent"	959.074799999595	1	49
"RXTNA-C"	"verbal"	785.464800000191	1	49
"RXTNA-C"	"neutral"	1231.96470000036	1	49
"RXTNA-C"	"congruent"	1966.5521000009	1	49
"RXTNA-C"	"incongruent"	1656.41599999927	1	49
"RXTNA-C"	"verbal"	1202.81629999913	1	49
"RXTNA-C"	"incongruent"	1318.43700000085	1	49
"RXTNA-C"	"neutral"	550.519700000063	1	49
"RXTNA-C"	"incongruent"	743.881099998951	1	49
"RXTNA-C"	"verbal"	698.224700002	1	49
"RXTNA-C"	"neutral"	839.883199999109	1	49
"RXTNA-C"	"congruent"	1142.02519999817	1	49
"RXTNA-C"	"neutral"	904.699400002137	1	49
"RXTNA-C"	"incongruent"	936.569699998945	1	49
"RXTNA-C"	"verbal"	874.585700001568	1	49
"RXTNA-C"	"incongruent"	819.297699997202	1	49
"RXTNA-C"	"neutral"	1845.6165000014	1	49
"RXTNA-C"	"congruent"	721.370299998671	1	49
"RXTNA-C"	"neutral"	806.465000001714	1	49
"RXTNA-C"	"verbal"	691.890999998897	1	49
"RXTNA-C"	"incongruent"	1377.09340000153	1	49
"RXTNA-C"	"verbal"	1220.7435999997	1	49
"RXTNA-C"	"congruent"	865.856100000441	1	49
"RXTNA-C"	"neutral"	798.293399998918	1	49
"RXTNA-C"	"incongruent"	1272.36740000173	1	49
"RXTNA-C"	"verbal"	946.667499998584	1	49
"RXTNA-C"	"congruent"	731.268699999899	1	49
"RXTNA-C"	"incongruent"	941.978500001132	0	49
"RXTNA-C"	"neutral"	2429.7862999998	1	49
"RXTNA-C"	"verbal"	2057.74799999967	1	49
"RXTNA-C"	"incongruent"	1149.14149999991	1	49
"RXTNA-C"	"neutral"	975.733300000429	1	49
"RXTNA-C"	"verbal"	1221.59309999831	1	49
"RXTNA-C"	"congruent"	738.852700000629	1	49
"RXTNA-C"	"incongruent"	723.710200000554	1	49
"RXTNA-C"	"neutral"	910.954699998721	1	49
"RXTNA-C"	"congruent"	968.357200000435	1	49
"RXTNA-C"	"verbal"	820.566099999472	1	49
"RXTNA-C"	"congruent"	1294.30940000154	1	49
"RXTNA-C"	"neutral"	3481.47770000063	1	49
"RXTNA-C"	"congruent"	1043.56340000033	1	49
"RXTNA-C"	"verbal"	5120.5485999994	1	49
"RXTNA-C"	"incongruent"	823.116499999538	1	49
"RXTNA-C"	"verbal"	675.104600001127	1	49
"RXTNA-C"	"neutral"	1503.84939999878	1	49
"RXTNA-C"	"congruent"	1071.82800000161	1	49
"RXTNA-C"	"neutral"	853.77469999902	1	49
"RXTNA-C"	"incongruent"	925.580199999735	1	49
"RXTNA-C"	"verbal"	846.46430000104	1	49
"RXTNA-C"	"incongruent"	790.635999998078	1	49
"RXTNA-C"	"congruent"	1318.07570000179	1	49
"RXTNA-C"	"neutral"	1248.03699999861	1	49
"RXTNA-C"	"verbal"	1020.23390000127	1	49
"RXTNA-C"	"neutral"	3319.33729999885	1	49
"RXTNA-C"	"incongruent"	794.360799999908	1	49
"RXTNA-C"	"congruent"	1232.91469999962	1	49
"RXTNA-C"	"verbal"	2241.90040000156	1	49
"RXTNA-C"	"incongruent"	1354.99229999818	0	49
"RXTNA-C"	"neutral"	1195.59300000221	1	49
"RXTNA-C"	"congruent"	4564.64059999958	1	49
"RXTNA-C"	"incongruent"	1380.46059999987	1	49
"RXTNA-C"	"congruent"	759.487499998882	1	49
"RXTNA-C"	"incongruent"	1649.51570000127	1	49
"RXTNA-C"	"neutral"	1991.32010000013	1	49
"RXTNA-C"	"congruent"	1777.30140000023	1	49
"RXTNA-C"	"neutral"	5208.23119999841	1	49
"RXTNA-C"	"verbal"	837.567499998957	1	49
"RXTNA-C"	"incongruent"	742.935700001195	1	49
"RXTNA-C"	"verbal"	757.42659999989	1	49
"RXTNA-C"	"congruent"	799.446700001135	1	49
"RXTNA-C"	"neutral"	592.67719999887	1	49
"RXTNA-C"	"reading"	583.676099997014	1	49
"RXTNA-C"	"reading"	786.773600000888	1	49
"RXTNA-C"	"reading"	695.171800000593	1	49
"RXTNA-C"	"reading"	923.976600000635	1	49
"RXTNA-C"	"reading"	605.142500000075	1	49
"RXTNA-C"	"reading"	785.88570000045	1	49
"RXTNA-C"	"reading"	770.164399998263	1	49
"RXTNA-C"	"reading"	769.820500001311	1	49
"RXTNA-C"	"reading"	705.443700000644	1	49
"RXTNA-C"	"reading"	884.006699999794	1	49
"RXTNA-C"	"reading"	1112.6118999999	1	49
"RXTNA-C"	"reading"	784.555800000206	1	49
"RXTNA-C"	"reading"	840.04149999842	1	49
"RXTNA-C"	"reading"	1923.14760000072	1	49
"RXTNA-C"	"reading"	1595.24269999936	1	49
"RXTNA-C"	"reading"	717.879100000486	1	49
"RXTNA-C"	"reading"	1176.29529999942	0	49
"RXTNA-C"	"reading"	1732.90330000035	1	49
"RXTNA-C"	"reading"	817.709799999371	1	49
"RXTNA-C"	"reading"	772.132200000808	1	49
"RXTNA-C"	"reading"	1862.73900000006	1	49
"RXTNA-C"	"reading"	1135.48359999992	1	49
"RXTNA-C"	"reading"	599.888599999249	1	49
"RXTNA-C"	"reading"	826.268899999559	1	49
"RXTNA-C"	"reading"	1014.98890000023	1	49
"RXTNA-C"	"reading"	1300.57029999979	1	49
"RXTNA-C"	"reading"	936.884700002149	1	49
"RXTNA-C"	"reading"	744.591499999166	1	49
"RXTNA-C"	"reading"	812.736099999398	1	49
"RXTNA-C"	"reading"	1007.73810000159	1	49
"RXTNA-C"	"reading"	845.638999998569	1	49
"RXTNA-C"	"reading"	1153.0474999994	1	49
"RXTNA-C"	"reading"	794.367399999872	1	49
"RXTNA-C"	"reading"	870.759800000116	1	49
"RXTNA-C"	"reading"	1910.68209999986	1	49
"RXTNA-C"	"reading"	629.899800000712	1	49
"RXTNA-C"	"reading"	657.34289999865	1	49
"RXTNA-C"	"reading"	1343.61840000004	1	49
"RXTNA-C"	"reading"	714.184100000188	1	49
